combo_id,filter_combo,factor_combo,ic_mean,ic_ir,ic_positive_ratio,long_short_return,long_short_sharpe,max_drawdown,total_score
96650,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.7, 'macd': 0.30000000000000004}",-0.007302745368107649,-0.026414748970799012,0.47474747474747475,0.28884995698839444,0.5856585403165936,-0.2471529523400678,0.27062330995464595
87733,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.3, 'bollinger': 0.7}",-0.012651559602207079,-0.04841517132829409,0.4512820512820513,0.21230363885980474,0.4746444464286754,-0.26317706459421475,0.2258530768233141
22004,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.4, 'bollinger': 0.6}",-0.010554902419592003,-0.040120141832149,0.49743589743589745,0.4760069996978794,1.033653945511541,-0.20114781939200974,0.4540164347049311
85986,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.5, 'bollinger': 0.5}",-0.0073105963410647415,-0.02727141174269684,0.5025641025641026,0.6338846993145553,1.3416690059741736,-0.29240247973785566,0.4585165367456229
53814,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.6, 'bollinger': 0.4}",-0.006216470068828473,-0.02274994451633428,0.48717948717948717,0.7654076756771901,1.5274502625057131,-0.2725626708518632,0.480090758246351
80560,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.7, 'bollinger': 0.30000000000000004}",-0.0009836160049392498,-0.003530679940805828,0.5076923076923077,0.9841243617641349,1.9678435961783478,-0.12123576756233456,0.5591969810497013
46223,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.3, 'atr': 0.7}",-0.002387857009460619,-0.008286375905403093,0.4717948717948718,0.6957740908769808,1.509280947223178,-0.22271303567517797,0.48331951688824765
91607,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.4, 'atr': 0.6}",-0.0014520377387051235,-0.005045533929533926,0.46153846153846156,0.9926796300583277,2.136529499022665,-0.1838087638155952,0.5427668392050953
37656,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.5, 'atr': 0.5}",-0.002892099760548709,-0.009970778505231825,0.4666666666666667,0.6050200903813087,1.2762464986625839,-0.17357325777740099,0.47774352007797694
4409,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.6, 'atr': 0.4}",-0.0025079812963839654,-0.008632961162258082,0.4717948717948718,1.158428543199347,2.440096748085903,-0.15213233877695742,0.5561955893374873
3656,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.7, 'atr': 0.30000000000000004}",-0.0005977232150750164,-0.002076170143042448,0.48717948717948717,1.03582752662646,2.216397019894003,-0.1638376789760885,0.5470483764557378
1004,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.3, 'kdj': 0.7}",-0.0024718192264837095,-0.009028232669985745,0.49230769230769234,0.14843226238549964,0.3108189570234071,-0.3056539005210542,0.12736383926962908
46084,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.4, 'kdj': 0.6}",-0.0013943070816382454,-0.0049868305422709315,0.517948717948718,0.36590212576572706,0.7649463898413388,-0.29918542048726593,0.30029690538163156
1682,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.5, 'kdj': 0.5}",0.00012064720845512461,0.0004220024065844446,0.5076923076923077,0.18105254297005668,0.39783765229105605,-0.1703352136090767,0.19197448840004827
73935,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.6, 'kdj': 0.4}",0.003725224685524521,0.012865020434488256,0.5025641025641026,0.4104630817425487,0.8478726755538301,-0.2550420181848014,0.3563431268869024
44423,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.7, 'kdj': 0.30000000000000004}",0.008794745792713866,0.030080168469607742,0.49743589743589745,0.7397582223291533,1.5186258817510594,-0.17713169051023428,0.5168828261140473
48974,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.3, 'cci': 0.7}",-0.021123093686080917,-0.07965832006645603,0.48205128205128206,0.3623720430864102,0.7850608507360075,-0.2432675139523989,0.37856679566114537
12942,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.4, 'cci': 0.6}",-0.01716409339244546,-0.06369991529887706,0.48717948717948717,0.3111207217462986,0.6693642497383041,-0.3122325609174929,0.3045687902607112
69894,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.5, 'cci': 0.5}",-0.013307157615826962,-0.04843530466480653,0.47692307692307695,0.4548985169267131,0.9213721151880162,-0.19278241533229137,0.4395637602959109
58754,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.6, 'cci': 0.4}",-0.0064519355228908875,-0.02332473010296393,0.49230769230769234,0.6809165082910574,1.3584606747053496,-0.17132825625383563,0.49739643280162754
36670,"min_volume,price_range,exclude_bse","{'ma5_bias': 0.7, 'cci': 0.30000000000000004}",0.0013697074737384146,0.00488377367441871,0.49743589743589745,0.8230029284298754,1.6628847538367209,-0.18103048427006202,0.5098519995665197
70427,"min_volume,price_range,exclude_bse","{'ma5_slope': 0.3, 'v_ratio10': 0.7}",-0.015014430971807413,-0.055711548620868134,0.46153846153846156,0.4131344550415019,0.9254870303300772,-0.24063133218015342,0.4047881708945522
5975,"min_volume,price_range,exclude_bse","{'ma5_slope': 0.4, 'v_ratio10': 0.6}",-0.01670335298962959,-0.06280260462335727,0.4512820512820513,0.2501482718448363,0.5444165362405081,-0.29040353930623175,0.25797152066089446
59616,"min_volume,price_range,exclude_bse","{'ma5_slope': 0.5, 'v_ratio10': 0.5}",-0.018760875990127306,-0.07027286618906002,0.46153846153846156,0.24130068285473796,0.5279353921928812,-0.2401750053832522,0.2737339067556282
10050,"min_volume,price_range,exclude_bse","{'ma5_slope': 0.6, 'v_ratio10': 0.4}",-0.019077099742203417,-0.07079719627586147,0.441025641025641,0.23082061842324797,0.49096265161315145,-0.24890278555119322,0.261258798052222
843,"min_volume,price_range,exclude_bse","{'ma5_slope': 0.7, 'v_ratio10': 0.30000000000000004}",-0.017183016186611198,-0.06298106229177657,0.4512820512820513,0.13412259598863968,0.2808303363033131,-0.32032425480772864,0.1589414410569364
7038,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.3, 'ma5_slope': 0.7}",-0.011759216761112797,-0.04149699161756954,0.4717948717948718,0.31494809702170123,0.5846193575993776,-0.4420737166472332,0.2806283872670141
59194,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.4, 'ma5_slope': 0.6}",-0.010274616902835902,-0.03610739061635233,0.49230769230769234,0.4062581476402614,0.7763307602716768,-0.1990399936287843,0.38392721256147827
4668,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.5, 'ma5_slope': 0.5}",-0.0049345319113250465,-0.017158471176459814,0.48717948717948717,0.4704383124784992,0.9338994635295832,-0.24309368513891363,0.40834848240158783
12701,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.6, 'ma5_slope': 0.4}",-0.0028870942592620625,-0.009908354065902477,0.48205128205128206,0.5271070270819572,1.026523653052534,-0.24981064822555285,0.4273088324827911
81279,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.7, 'ma5_slope': 0.30000000000000004}",0.002556418646559989,0.008730065488844866,0.5128205128205128,0.4899956480421114,0.9677739142488793,-0.2964266479966174,0.39894994997569155
18273,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.3, 'v_ratio10': 0.7}",-0.019875001575916467,-0.07426924440536416,0.46153846153846156,0.11316721684501042,0.25019456618927666,-0.25792621321232234,0.1663597778461178
85941,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.4, 'v_ratio10': 0.6}",-0.018406975044464546,-0.06876260029618954,0.4461538461538462,0.4188236666993888,0.9125403268299076,-0.2733811283330851,0.40643127016188063
26845,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.5, 'v_ratio10': 0.5}",-0.01369046603854453,-0.05029458309423155,0.4717948717948718,0.44852796485164625,0.9279812358365872,-0.1591871838307754,0.4490881743597732
34666,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.6, 'v_ratio10': 0.4}",-0.01172852233206239,-0.04218382164168205,0.47692307692307695,0.6123548925678017,1.275478881120599,-0.1542481558809162,0.5098788934651002
51894,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.7, 'v_ratio10': 0.30000000000000004}",-0.0024760098308717828,-0.008675755334126284,0.47692307692307695,0.7425868854275838,1.516473950977498,-0.24211001759338038,0.4778846601672574
2689,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.3, 'cost_peak': 0.7}",-0.0038641162814866898,-0.01412025269373385,0.48717948717948717,0.41635491224598153,0.8999774077635442,-0.23359812591038898,0.3732408483088007
6941,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.4, 'cost_peak': 0.6}",0.0002415810875463697,0.0008750977663941362,0.48205128205128206,0.26259770123703563,0.5600184440542583,-0.322105864496443,0.2142605433607625
12388,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.5, 'cost_peak': 0.5}",0.0024578980719371646,0.008774902882036277,0.48717948717948717,0.43603566891589496,0.9121455465505369,-0.27863425080432574,0.3669777947087778
4616,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.6, 'cost_peak': 0.4}",-0.000036686352145400893,-0.00012920778630700822,0.49743589743589745,0.7260242792468277,1.4584822821091477,-0.19401679154827506,0.48127933059053535
54338,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.7, 'cost_peak': 0.30000000000000004}",-0.0032818927145160806,-0.011342495939547824,0.4666666666666667,0.4151152495983681,0.8020588076034438,-0.29852970841351634,0.33883912446649805
11165,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.3, 'rsi': 0.7}",-0.006887089659723238,-0.02449921867918886,0.5025641025641026,0.7864707369934237,1.6111557720494445,-0.19205249431451776,0.5166974540434562
39447,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.4, 'rsi': 0.6}",-0.009482315908267617,-0.03340777601242541,0.5076923076923077,0.7457252869653623,1.4988277252746935,-0.1755543932381557,0.5180908622580245
76302,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.5, 'rsi': 0.5}",-0.013161037000126767,-0.04588692489059865,0.48717948717948717,0.5969792922419426,1.1250433626937768,-0.19449659252901763,0.48438167867218407
86368,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.6, 'rsi': 0.4}",-0.009443838057063909,-0.033037125693201844,0.48205128205128206,0.533656609102054,0.9842656822947423,-0.26677150993278725,0.4359324321397733
17605,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.7, 'rsi': 0.30000000000000004}",-0.008429349478307775,-0.028826521530576153,0.4717948717948718,0.2950202842110178,0.5494659051382008,-0.2753122951774586,0.2632492132057388
61631,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.3, 'macd': 0.7}",-0.02356232116738822,-0.08574798490117946,0.45454545454545453,-0.21916406757174695,-0.44609001949630506,-0.3164797683440335,0.06859838792094357
40386,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.4, 'macd': 0.6}",-0.013966333507275223,-0.051193223406262055,0.47474747474747475,-0.036332272266552626,-0.07467305866580341,-0.41213744213846076,0.04095457872500965
24243,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.5, 'macd': 0.5}",-0.012786896659985504,-0.046934124524990684,0.45454545454545453,0.3947514795034359,0.7848045445047065,-0.22015567727570665,0.3794934160139558
79810,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.6, 'macd': 0.4}",-0.013002973189144652,-0.04736796500983346,0.41919191919191917,0.3831197683755035,0.7272639755424908,-0.28153870933247616,0.3466463941432592
43206,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.7, 'macd': 0.30000000000000004}",-0.013120773440003841,-0.04697996423132533,0.4696969696969697,-0.16932589884958182,-0.32921934633667993,-0.42852092830828875,0.03758397138506027
26948,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.3, 'bollinger': 0.7}",-0.01432009211792922,-0.053764396379752416,0.47692307692307695,0.10868636412645646,0.22736401434993359,-0.38136166635700247,0.13095973701466918
35493,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.4, 'bollinger': 0.6}",-0.012598598443617362,-0.04688805846882117,0.5076923076923077,0.5565644947877104,1.1271495880982119,-0.28112172190078316,0.4565181649512837
16228,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.5, 'bollinger': 0.5}",-0.010625607743091368,-0.03871833767523551,0.49230769230769234,0.6386824385109894,1.2923134310431028,-0.23384500304954994,0.4822576788946487
49152,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.6, 'bollinger': 0.4}",-0.010344878834452231,-0.03711523887037402,0.47692307692307695,0.5553631183201181,1.0612456287300682,-0.2461088836975821,0.4537804594034453
32864,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.7, 'bollinger': 0.30000000000000004}",-0.006117723083886396,-0.021514091390484755,0.48717948717948717,0.8209527039803697,1.6086010589656812,-0.2952392974197331,0.47965827986904486
60855,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.3, 'atr': 0.7}",-0.007047013642922154,-0.023902489653520213,0.4717948717948718,0.7388252489547067,1.5370377540472637,-0.20139059056522304,0.5056955702724681
76312,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.4, 'atr': 0.6}",-0.007172687468230245,-0.024493520634708842,0.4564102564102564,0.7364647513138678,1.5576635910245793,-0.2023186266634815,0.5079216333890645
26548,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.5, 'atr': 0.5}",-0.009165131498402757,-0.031117786683853777,0.4666666666666667,0.5133565376734975,1.0283455399847998,-0.22158848588985058,0.45386595471561275
32867,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.6, 'atr': 0.4}",-0.009415400084924613,-0.032120789248089,0.46153846153846156,0.9615015919999101,1.9728331037829454,-0.35751201922042025,0.5229799417767658
17032,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.7, 'atr': 0.30000000000000004}",-0.00740954745039654,-0.025479486481403076,0.48205128205128206,0.5450728135719216,1.1203589490647805,-0.21780233099339466,0.45981870709380224
5094,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.3, 'kdj': 0.7}",-0.010659613223510037,-0.03800199948363395,0.48717948717948717,-0.21897888033355817,-0.4379696038513875,-0.27533308194944434,0.03862390560375905
7549,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.4, 'kdj': 0.6}",-0.00947040965954635,-0.03299894079415188,0.5128205128205128,0.143249258187561,0.28411627608678763,-0.2700172658661643,0.15075457986781543
32279,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.5, 'kdj': 0.5}",-0.007345933346427356,-0.02506106235275152,0.49743589743589745,-0.17713580011630647,-0.36909905149245203,-0.2753910868983734,0.02825182091607676
39031,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.6, 'kdj': 0.4}",-0.003938618724420772,-0.013239030204521687,0.48717948717948717,0.17617711009967207,0.35012953579402556,-0.41197803316381626,0.15131044380282316
10797,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.7, 'kdj': 0.30000000000000004}",0.0005436987315625924,0.0018144009174590535,0.48717948717948717,0.541222058496738,1.0777319427523788,-0.2611299162562075,0.4221814095904693
79455,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.3, 'cci': 0.7}",-0.023108285919163172,-0.08530996581553565,0.48205128205128206,0.5567900979050937,1.1440509445694163,-0.28187017321320723,0.48869634270496776
49891,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.4, 'cci': 0.6}",-0.02015999152483337,-0.07333644891512099,0.48717948717948717,0.6057686294298126,1.217727630636433,-0.18374319884435195,0.5191941892476228
97419,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.5, 'cci': 0.5}",-0.017549107376649452,-0.06254743313673045,0.48717948717948717,0.5307204273107176,1.04695393066472,-0.31189108046538966,0.4547333395758564
82431,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.6, 'cci': 0.4}",-0.011590612221614317,-0.041050875494189044,0.49230769230769234,0.48077401686281135,0.9519881619774464,-0.3239306534765818,0.41650392671078273
58098,"min_volume,price_range,exclude_cyb","{'ma5_bias': 0.7, 'cci': 0.30000000000000004}",-0.004237444819035405,-0.014840144450133432,0.49230769230769234,0.5689928553748362,1.1269477837461992,-0.23148942548385043,0.4474037521067765
66735,"min_volume,price_range,exclude_cyb","{'ma5_slope': 0.3, 'v_ratio10': 0.7}",-0.02549365477699191,-0.09294830121019741,0.4512820512820513,0.08940187962894328,0.1907503941595054,-0.25459990390890996,0.1622081735251711
29078,"min_volume,price_range,exclude_cyb","{'ma5_slope': 0.4, 'v_ratio10': 0.6}",-0.026787175647484014,-0.09921139500426927,0.4358974358974359,-0.3495179706432954,-0.718507250240633,-0.3985336528807945,0.07936911600341542
53485,"min_volume,price_range,exclude_cyb","{'ma5_slope': 0.5, 'v_ratio10': 0.5}",-0.02862885489214782,-0.10527008706019123,0.441025641025641,-0.2921161335951758,-0.6184190730097441,-0.44178292846946826,0.08421606964815298
79390,"min_volume,price_range,exclude_cyb","{'ma5_slope': 0.6, 'v_ratio10': 0.4}",-0.02823313141608641,-0.10283450812548396,0.4256410256410256,-0.4506832625191374,-0.9279656476138941,-0.4799791002996898,0.08226760650038717
65773,"min_volume,price_range,exclude_cyb","{'ma5_slope': 0.7, 'v_ratio10': 0.30000000000000004}",-0.029134760289122496,-0.10405472086244444,0.441025641025641,-0.5416347712193633,-1.0987075787137592,-0.47395969245078057,0.08324377668995556
16236,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.3, 'ma5_slope': 0.7}",-0.0051756701059823456,-0.01855786107645329,0.49743589743589745,0.44120052550539124,0.8493841288728632,-0.2655413896821114,0.3759912204909799
9867,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.4, 'ma5_slope': 0.6}",-0.004628337899139123,-0.01648699783500776,0.49743589743589745,0.45918875384515445,0.9121764318452821,-0.24598550821071136,0.39792532435605665
88623,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.5, 'ma5_slope': 0.5}",0.00045210406158222185,0.0015926449197707184,0.517948717948718,0.5988716814990301,1.2029602918135458,-0.26430891258767175,0.43346717425461384
82795,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.6, 'ma5_slope': 0.4}",0.001903531527518983,0.006624493585657849,0.5230769230769231,0.7340239948348751,1.4784050479323194,-0.15854860632942985,0.5002905642186148
82208,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.7, 'ma5_slope': 0.30000000000000004}",0.007639685044808292,0.026509241681258476,0.517948717948718,0.5438326398556471,1.0992948008960177,-0.3397891071694683,0.43113687343460855
64863,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.3, 'v_ratio10': 0.7}",-0.009646584082509823,-0.03682499781281506,0.4564102564102564,0.5221160108344365,1.2161450819952992,-0.2512859959281768,0.46731250780705635
97015,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.4, 'v_ratio10': 0.6}",-0.008502493983833051,-0.03236261381980317,0.4512820512820513,0.8056537750567137,1.8332501087111412,-0.1932955557215195,0.5447832500197834
59502,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.5, 'v_ratio10': 0.5}",-0.004153168836221364,-0.015585542936048748,0.47692307692307695,0.8150096419124462,1.8054843230451305,-0.30703307944936675,0.49301686665335204
14439,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.6, 'v_ratio10': 0.4}",-0.002144474961530624,-0.007877192599448832,0.4717948717948718,1.2397166060897218,2.729203107856144,-0.1545915346277982,0.5547712425369598
84312,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.7, 'v_ratio10': 0.30000000000000004}",0.0063567899071026454,0.022761411751235704,0.5076923076923077,1.3446107660277231,2.8525161130702927,-0.1425292346124151,0.5706993845301834
15186,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.3, 'cost_peak': 0.7}",0.000989128534914499,0.0036308551460328183,0.5025641025641026,0.29924414273921246,0.6665449207875395,-0.3722327055688238,0.24910566183910765
47981,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.4, 'cost_peak': 0.6}",0.004583888248282432,0.01675940060302204,0.5076923076923077,0.658144975346974,1.4244229456849702,-0.18521990650220052,0.4941098462168478
5301,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.5, 'cost_peak': 0.5}",0.0076577374233646614,0.027686084018128845,0.5128205128205128,0.6433822923427673,1.4131221489668595,-0.26648273962333624,0.47463350223674367
52445,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.6, 'cost_peak': 0.4}",0.00632630767849629,0.022593971956342458,0.5128205128205128,0.8090565438673697,1.7287226011669745,-0.23348395354585097,0.5131194531664878
55937,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.7, 'cost_peak': 0.30000000000000004}",0.004543174837961809,0.01594255505480191,0.49743589743589745,0.6919119824224256,1.3996646067268306,-0.1471337894632685,0.5036759082287684
7633,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.3, 'rsi': 0.7}",-0.00242747553233573,-0.008698364477928352,0.5025641025641026,0.6583700668210777,1.3864616281229052,-0.2097390168726936,0.475691848770402
60689,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.4, 'rsi': 0.6}",-0.003351898911371104,-0.011880486334599951,0.5025641025641026,0.35652306037315773,0.7342189654507738,-0.363159384919106,0.296840121836652
6326,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.5, 'rsi': 0.5}",-0.006806761463885471,-0.02407460507116219,0.5076923076923077,0.6815408684708281,1.324520653770647,-0.264961674440626,0.4633911912871191
52808,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.6, 'rsi': 0.4}",-0.0021763883975670804,-0.0077070449814994274,0.49743589743589745,0.6635324826057302,1.284350757984109,-0.21377314675115827,0.463342996199891
13898,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.7, 'rsi': 0.30000000000000004}",0.00008900629118613164,0.00030919329727352007,0.48205128205128206,0.6730438843936942,1.2758026576132129,-0.25530824341896796,0.44272487259281745
12783,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.3, 'macd': 0.7}",-0.018539644597660353,-0.06861742006307908,0.4797979797979798,-0.21562572423589602,-0.46052798426209984,-0.367569089416163,0.05489393605046327
91517,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.4, 'macd': 0.6}",-0.010818256147290466,-0.040385030447598724,0.494949494949495,0.10093388642132764,0.21795052384580302,-0.34066315096227345,0.11466340859545586
33094,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.5, 'macd': 0.5}",-0.007941438411158703,-0.029561492325422847,0.4696969696969697,0.46715154795639746,0.9763172214235541,-0.21561895496755695,0.4296988597873465
75638,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.6, 'macd': 0.4}",-0.007738861649255782,-0.028471672823753326,0.4393939393939394,0.6405638846942385,1.2947472453290012,-0.3818074587605954,0.4522520627919028
4203,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.7, 'macd': 0.30000000000000004}",-0.007302745368107649,-0.026414748970799012,0.47474747474747475,0.28884995698839433,0.5856585403165934,-0.3636498143960557,0.25300762740133514
71905,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.3, 'bollinger': 0.7}",-0.012651559602207086,-0.048415171328294114,0.4512820512820513,0.21230363885980455,0.474644446428675,-0.15531750737500388,0.2618062625630509
48736,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.4, 'bollinger': 0.6}",-0.010554902419592008,-0.04012014183214902,0.49743589743589745,0.4760069996978794,1.033653945511541,-0.22544049702516059,0.4459188754938808
67099,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.5, 'bollinger': 0.5}",-0.007310596341064736,-0.02727141174269682,0.5025641025641026,0.6338846993145554,1.3416690059741738,-0.17044560867414943,0.4991688271001917
51249,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.6, 'bollinger': 0.4}",-0.006216470068828474,-0.022749944516334285,0.48717948717948717,0.7654076756771903,1.5274502625057134,-0.1795870246291248,0.5110826403205971
81129,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.7, 'bollinger': 0.30000000000000004}",-0.0009836160049392522,-0.0035306799408058366,0.5076923076923077,0.9841243617641346,1.9678435961783474,-0.2068950806518799,0.5306438766865194
44522,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.3, 'atr': 0.7}",-0.0023878570094606148,-0.008286375905403078,0.4717948717948718,0.6957740908769809,1.5092809472231783,-0.27490175529504335,0.46592327701495917
30936,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.4, 'atr': 0.6}",-0.0014520377387051203,-0.005045533929533915,0.46153846153846156,0.9926796300583275,2.136529499022664,-0.24809531495857884,0.5213379888241008
56452,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.5, 'atr': 0.5}",-0.002892099760548709,-0.009970778505231825,0.4666666666666667,0.6050200903813088,1.276246498662584,-0.17844046543908343,0.47612111752408276
47625,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.6, 'atr': 0.4}",-0.0025079812963839676,-0.008632961162258089,0.4717948717948718,1.158428543199347,2.440096748085903,-0.15389278778332208,0.5556087730020324
1396,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.7, 'atr': 0.30000000000000004}",-0.0005977232150750152,-0.002076170143042444,0.48717948717948717,1.0358275266264603,2.2163970198940035,-0.2021478743257592,0.5342783113391809
36552,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.3, 'kdj': 0.7}",-0.0024718192264837095,-0.009028232669985745,0.49230769230769234,0.14843226238549984,0.31081895702340745,-0.2962884344477329,0.1286010277870516
23821,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.4, 'kdj': 0.6}",-0.001394307081638247,-0.004986830542270937,0.517948717948718,0.36590212576572695,0.7649463898413386,-0.2780609091906327,0.30733840914717586
41651,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.5, 'kdj': 0.5}",0.00012064720845512802,0.0004220024065844565,0.5076923076923077,0.1810525429700568,0.3978376522910563,-0.35269587715360573,0.14875289293640725
57732,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.6, 'kdj': 0.4}",0.0037252246855245218,0.012865020434488261,0.5025641025641026,0.41046308174254853,0.8478726755538297,-0.3047885670635772,0.3413571329485027
83605,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.7, 'kdj': 0.30000000000000004}",0.008794745792713868,0.030080168469607746,0.49743589743589745,0.7397582223291533,1.5186258817510596,-0.23045514819627366,0.499108340218701
30747,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.3, 'cci': 0.7}",-0.021123093686080917,-0.07965832006645603,0.48205128205128206,0.36237204308641013,0.7850608507360074,-0.22739268572178958,0.38385840507134844
29053,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.4, 'cci': 0.6}",-0.017164093392445453,-0.06369991529887704,0.48717948717948717,0.31112072174629873,0.6693642497383043,-0.40491329591058256,0.3045687902607113
49359,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.5, 'cci': 0.5}",-0.013307157615826959,-0.048435304664806514,0.47692307692307695,0.4548985169267133,0.9213721151880164,-0.3066540322173344,0.40382456540667483
56299,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.6, 'cci': 0.4}",-0.006451935522890889,-0.023324730102963938,0.49230769230769234,0.6809165082910577,1.35846067470535,-0.2507337866504618,0.4709279226694189
7372,"min_volume,price_range,turnover_rate","{'ma5_bias': 0.7, 'cci': 0.30000000000000004}",0.0013697074737384124,0.004883773674418702,0.49743589743589745,0.8230029284298753,1.6628847538367206,-0.25031635283623527,0.48675671004446197
25243,"min_volume,price_range,turnover_rate","{'ma5_slope': 0.3, 'v_ratio10': 0.7}",-0.015014430971807423,-0.055711548620868176,0.46153846153846156,0.41313445504150187,0.9254870303300771,-0.361346074046885,0.38499861495460336
